11432,,11.432
12054,,12.054
12470,,12.47
13098,,13.098
13495,,13.495
13470,,13.47
13016,,13.016
13073,,13.073
12565,,12.565
13635,,13.635
13741,,13.741
13468,,13.468
12501,,12.501
11533,,11.533
11542,,11.542
14799,,14.799
12462,,12.462
12012,,12.012
12640,,12.64
14019,,14.019
12694,,12.694
12473,,12.473
12514,,12.514
11534,,11.534
13046,,13.046
11642,,11.642
12524,,12.524
12882,,12.882
13100,,13.1
13470,,13.47
12676,,12.676
12510,,12.51
12848,,12.848
13021,,13.021
12699,,12.699
13710,,13.71
12524,,12.524
13512,,13.512
12507,,12.507
12480,,12.48
12340,,12.34
12528,,12.528
12525,,12.525
12506,,12.506
12474,,12.474
13157,,13.157
12526,,12.526
13536,,13.536
12513,,12.513
12289,,12.289
13457,,13.457
12993,,12.993
12556,,12.556
14148,,14.148
14393,,14.393
12497,,12.497
13238,,13.238
12996,,12.996
13944,,13.944
12988,,12.988
13086,,13.086
12579,,12.579
13624,,13.624
12462,,12.462
11477,,11.477
12548,,12.548
12517,,12.517
11896,,11.896
12186,,12.186
12487,,12.487
11490,,11.49
11536,,11.536
12471,,12.471
12523,,12.523
13089,,13.089
12474,,12.474
12506,,12.506
12471,,12.471
12494,,12.494
12023,,12.023
12478,,12.478
12299,,12.299
12469,,12.469
11511,,11.511
12510,,12.51
13147,,13.147
13140,,13.14
13505,,13.505
12602,,12.602
12998,,12.998
12490,,12.49
13469,,13.469
12510,,12.51
14018,,14.018
12468,,12.468
11514,,11.514
12509,,12.509
13132,,13.132
12985,,12.985
13468,,13.468
13512,,13.512
12225,,12.225
11474,,11.474
11510,,11.51
12520,,12.52
12503,,12.503
12491,,12.491
12237,,12.237
12510,,12.51
12620,,12.62
12435,,12.435
14895,,14.895
11992,,11.992
12473,,12.473
12808,,12.808
11473,,11.473
12022,,12.022
11516,,11.516
12471,,12.471
12502,,12.502
12472,,12.472
12509,,12.509
12047,,12.047
11960,,11.96
11992,,11.992
14474,,14.474
14008,,14.008
13978,,13.978
12988,,12.988
12506,,12.506
11477,,11.477
13729,,13.729
12501,,12.501
13471,,13.471
11640,,11.64
13142,,13.142
12522,,12.522
12307,,12.307
12463,,12.463
12035,,12.035
14103,,14.103
12473,,12.473
11644,,11.644
12473,,12.473
12583,,12.583
12236,,12.236
12677,,12.677
12064,,12.064
12810,,12.81
11959,,11.959
12033,,12.033
11534,,11.534
12573,,12.573
13019,,13.019
11439,,11.439
11465,,11.465
12253,,12.253
13022,,13.022
12994,,12.994
12040,,12.04
11477,,11.477
12507,,12.507
12508,,12.508
12499,,12.499
11472,,11.472
13128,,13.128
12112,,12.112
11527,,11.527
11509,,11.509
12470,,12.47
11708,,11.708
13023,,13.023
13404,,13.404
11981,,11.981
11476,,11.476
13243,,13.243
11633,,11.633
12488,,12.488
12543,,12.543
13469,,13.469
11518,,11.518
11515,,11.515
13491,,13.491
12507,,12.507
12471,,12.471
11282,,11.282
13013,,13.013
13286,,13.286
12631,,12.631
12514,,12.514
14261,,14.261
13194,,13.194
12513,,12.513
12497,,12.497
13032,,13.032
12495,,12.495
12473,,12.473
12812,,12.812
12470,,12.47
12187,,12.187
12509,,12.509
13470,,13.47
11630,,11.63
14983,,14.983
12607,,12.607
11525,,11.525
12472,,12.472
12580,,12.58
11476,,11.476
13038,,13.038
11531,,11.531
12477,,12.477
12642,,12.642
13511,,13.511
11630,,11.63
12472,,12.472
12508,,12.508
12553,,12.553
12522,,12.522
12215,,12.215
11480,,11.48
12514,,12.514
12515,,12.515
12607,,12.607
12467,,12.467
12061,,12.061
11994,,11.994
11833,,11.833
12101,,12.101
12604,,12.604
12546,,12.546
11459,,11.459
12643,,12.643
12457,,12.457
12307,,12.307
12475,,12.475
12605,,12.605
12462,,12.462
12462,,12.462
13567,,13.567
12627,,12.627
13459,,13.459
12238,,12.238
13137,,13.137
12620,,12.62
12613,,12.613
12462,,12.462
12735,,12.735
13028,,13.028
12592,,12.592
13048,,13.048
11524,,11.524
13232,,13.232
12587,,12.587
12604,,12.604
13564,,13.564
14209,,14.209
12481,,12.481
12522,,12.522
12570,,12.57
11505,,11.505
11700,,11.7
12471,,12.471
12503,,12.503
11527,,11.527
11797,,11.797
12746,,12.746
12434,,12.434
12501,,12.501
12541,,12.541
13530,,13.53
13293,,13.293
12471,,12.471
13870,,13.87
13323,,13.323
12740,,12.74
13636,,13.636
12702,,12.702
14129,,14.129
11987,,11.987
13469,,13.469
12702,,12.702
11500,,11.5
14155,,14.155
13157,,13.157
12462,,12.462
12877,,12.877
13124,,13.124
11558,,11.558
12011,,12.011
12484,,12.484
12009,,12.009
12056,,12.056
12468,,12.468
12519,,12.519
11476,,11.476
11641,,11.641
12141,,12.141
12538,,12.538
13468,,13.468
12541,,12.541
12120,,12.12
12475,,12.475
12626,,12.626
12604,,12.604
13004,,13.004
12175,,12.175
11473,,11.473
11838,,11.838
12472,,12.472
11510,,11.51
13788,,13.788
12463,,12.463
12036,,12.036
12664,,12.664
14666,,14.666
13650,,13.65
13459,,13.459
12074,,12.074
12526,,12.526
14493,,14.493
13505,,13.505
12054,,12.054
12478,,12.478
13086,,13.086
12536,,12.536
12512,,12.512
14267,,14.267
12469,,12.469
13505,,13.505
12579,,12.579
14231,,14.231
13665,,13.665
13475,,13.475
11682,,11.682
13060,,13.06
12471,,12.471
12205,,12.205
12469,,12.469
12503,,12.503
11512,,11.512
12984,,12.984
12500,,12.5
12467,,12.467
11502,,11.502
11474,,11.474
13004,,13.004
12514,,12.514
12469,,12.469
12543,,12.543
12473,,12.473
11503,,11.503
13019,,13.019
11479,,11.479
12513,,12.513
12515,,12.515
11808,,11.808
12462,,12.462
12543,,12.543
12506,,12.506
12169,,12.169
11517,,11.517
12473,,12.473
13008,,13.008
11505,,11.505
12474,,12.474
13528,,13.528
12472,,12.472
14019,,14.019
13499,,13.499
13468,,13.468
13027,,13.027
12508,,12.508
12471,,12.471
11492,,11.492
11362,,11.362
13015,,13.015
12438,,12.438
12471,,12.471
11506,,11.506
13468,,13.468
12253,,12.253
12612,,12.612
13980,,13.98
11988,,11.988
11479,,11.479
14029,,14.029
13504,,13.504
12472,,12.472
11510,,11.51
13031,,13.031
11517,,11.517
12519,,12.519
12470,,12.47
12628,,12.628
13540,,13.54
13467,,13.467
12595,,12.595
12976,,12.976
12686,,12.686
12606,,12.606
13458,,13.458
12038,,12.038
11612,,11.612
13275,,13.275
12499,,12.499
12473,,12.473
13017,,13.017
13123,,13.123
11479,,11.479
13623,,13.623
13644,,13.644
12574,,12.574
12620,,12.62
12469,,12.469
14160,,14.16
13509,,13.509
12614,,12.614
12537,,12.537
11470,,11.47
13140,,13.14
12495,,12.495
13520,,13.52
12507,,12.507
14343,,14.343
12470,,12.47
12503,,12.503
12566,,12.566
12506,,12.506
12306,,12.306
12509,,12.509
12492,,12.492
13543,,13.543
13325,,13.325
12464,,12.464
12462,,12.462
11992,,11.992
12527,,12.527
12565,,12.565
12677,,12.677
11475,,11.475
12511,,12.511
14505,,14.505
12395,,12.395
12312,,12.312
12469,,12.469
13538,,13.538
13690,,13.69
12581,,12.581
12629,,12.629
13530,,13.53
12470,,12.47
12263,,12.263
13546,,13.546
11570,,11.57
12520,,12.52
12476,,12.476
12610,,12.61
12991,,12.991
13572,,13.572
12513,,12.513
11476,,11.476
13219,,13.219
11587,,11.587
11428,,11.428
12504,,12.504
12521,,12.521
12983,,12.983
13502,,13.502
11519,,11.519
11516,,11.516
12471,,12.471
12020,,12.02
12515,,12.515
12470,,12.47
12498,,12.498
11473,,11.473
12497,,12.497
11976,,11.976
11477,,11.477
13523,,13.523
12568,,12.568
13262,,13.262
12543,,12.543
12569,,12.569
12507,,12.507
11473,,11.473
11612,,11.612
12993,,12.993
12688,,12.688
12471,,12.471
12567,,12.567
12511,,12.511
13047,,13.047
12733,,12.733
11474,,11.474
12092,,12.092
13189,,13.189
12471,,12.471
12648,,12.648
11491,,11.491
12515,,12.515
12110,,12.11
12616,,12.616
12622,,12.622
13507,,13.507
13149,,13.149
12506,,12.506
12469,,12.469
12509,,12.509
10993,,10.993
12473,,12.473
11475,,11.475
12243,,12.243
12535,,12.535
12501,,12.501
13068,,13.068
12463,,12.463
11994,,11.994
12553,,12.553
12516,,12.516
12236,,12.236
12364,,12.364
12997,,12.997
12543,,12.543
11529,,11.529
13196,,13.196
12473,,12.473
12509,,12.509
11493,,11.493
13472,,13.472
12018,,12.018
13545,,13.545
13472,,13.472
12924,,12.924
13058,,13.058
13552,,13.552
12512,,12.512
12472,,12.472
13153,,13.153
12196,,12.196
12525,,12.525
12510,,12.51
12475,,12.475
13129,,13.129
12414,,12.414
12545,,12.545
13513,,13.513
11478,,11.478
12631,,12.631
12502,,12.502
12551,,12.551
12530,,12.53
11473,,11.473
13145,,13.145
12556,,12.556
12609,,12.609
11514,,11.514
11478,,11.478
13169,,13.169
14640,,14.64
12607,,12.607
13619,,13.619
12616,,12.616
12473,,12.473
14512,,14.512
13173,,13.173
13492,,13.492
12687,,12.687
14468,,14.468
13076,,13.076
13517,,13.517
13468,,13.468
11673,,11.673
13732,,13.732
13580,,13.58
12513,,12.513
12472,,12.472
13238,,13.238
12633,,12.633
12504,,12.504
13518,,13.518
13266,,13.266
12461,,12.461
13983,,13.983
12590,,12.59
14136,,14.136
13035,,13.035
13428,,13.428
11518,,11.518
13156,,13.156
12433,,12.433
12518,,12.518
12473,,12.473
14011,,14.011
12523,,12.523
12472,,12.472
12510,,12.51
12471,,12.471
11550,,11.55
13052,,13.052
12472,,12.472
12512,,12.512
13468,,13.468
11517,,11.517
14017,,14.017
12474,,12.474
13500,,13.5
12474,,12.474
12028,,12.028
12647,,12.647
12432,,12.432
12514,,12.514
12510,,12.51
12562,,12.562
12509,,12.509
13541,,13.541
12543,,12.543
13012,,13.012
12520,,12.52
14002,,14.002
12463,,12.463
12010,,12.01
12062,,12.062
13472,,13.472
12602,,12.602
12384,,12.384
12522,,12.522
12119,,12.119
12474,,12.474
12512,,12.512
11476,,11.476
13976,,13.976
13493,,13.493
13469,,13.469
12471,,12.471
12508,,12.508
11477,,11.477
13061,,13.061
12506,,12.506
12472,,12.472
12509,,12.509
11474,,11.474
13077,,13.077
12527,,12.527
12472,,12.472
12536,,12.536
12469,,12.469
14166,,14.166
12632,,12.632
12549,,12.549
13535,,13.535
13187,,13.187
12472,,12.472
12513,,12.513
12518,,12.518
12473,,12.473
13038,,13.038
12514,,12.514
12473,,12.473
12612,,12.612
12474,,12.474
13127,,13.127
12510,,12.51
12494,,12.494
12604,,12.604
12471,,12.471
12089,,12.089
12524,,12.524
12478,,12.478
12227,,12.227
12481,,12.481
11512,,11.512
11601,,11.601
11482,,11.482
11660,,11.66
12473,,12.473
13845,,13.845
13461,,13.461
13044,,13.044
12178,,12.178
12496,,12.496
13611,,13.611
12473,,12.473
12520,,12.52
12532,,12.532
12015,,12.015
11657,,11.657
12473,,12.473
13520,,13.52
12510,,12.51
12028,,12.028
12672,,12.672
12479,,12.479
11518,,11.518
12539,,12.539
13028,,13.028
11593,,11.593
12497,,12.497
11992,,11.992
11600,,11.6
13024,,13.024
12785,,12.785
12475,,12.475
11520,,11.52
11518,,11.518
13013,,13.013
11602,,11.602
12470,,12.47
12506,,12.506
12570,,12.57
12692,,12.692
12134,,12.134
12473,,12.473
12529,,12.529
12580,,12.58
13617,,13.617
12629,,12.629
12433,,12.433
13523,,13.523
12103,,12.103
13064,,13.064
13581,,13.581
12508,,12.508
11476,,11.476
12721,,12.721
12553,,12.553
12593,,12.593
12526,,12.526
12515,,12.515
12685,,12.685
11476,,11.476
13071,,13.071
12524,,12.524
12476,,12.476
12565,,12.565
12475,,12.475
12068,,12.068
12509,,12.509
12474,,12.474
12355,,12.355
13498,,13.498
12250,,12.25
12462,,12.462
11992,,11.992
12573,,12.573
15009,,15.009
12631,,12.631
11506,,11.506
11504,,11.504
13526,,13.526
13007,,13.007
13642,,13.642
11474,,11.474
12628,,12.628
12193,,12.193
13624,,13.624
12429,,12.429
12462,,12.462
12002,,12.002
12888,,12.888
12517,,12.517
11611,,11.611
13468,,13.468
12543,,12.543
12029,,12.029
12540,,12.54
12730,,12.73
12474,,12.474
11524,,11.524
12578,,12.578
